session_id,user_id,charger_id,session_duration,power_usage,time_of_day,location,policy_type,role,behavior_context,risk_score,access_granted_ai,access_granted_noai,decision_latency_ai,decision_latency_noai,blockchain_delay,pet_time,ai_override,session_validity
2198,4,1,19,4.94,afternoon,London,MAC,User,normal,0.22547405239344695,True,True,234.90652717574164,140.4164831968269,152.16372628611094,62.43680477271978,False,valid
2199,7,8,33,21.16,morning,London,RBAC,Admin,normal,0.3130301248619245,True,True,183.1846918497972,162.85197074607402,169.1440570186594,82.1526896539853,False,valid
2200,4,3,33,9.21,evening,London,ABAC,Fleet,normal,0.28797769066866086,True,True,150.45220747626217,95.62489037878984,175.75312283124927,98.61539477191428,False,valid
2201,18,10,79,8.3,afternoon,London,MAC,Fleet,normal,0.2993997640898213,True,True,186.36031183575435,141.5920027282409,200.3260796818828,67.769725545293,False,valid
2202,7,4,120,19.39,afternoon,Birmingham,MAC,Admin,normal,0.24604365708064677,False,True,152.44098824370226,91.95510474813815,231.19436392332355,74.85929807055238,True,valid
2203,1,7,36,12.93,afternoon,Birmingham,RBAC,User,anomalous,0.8338079751076769,True,False,185.50860815283917,96.53943559323473,157.54417233135598,57.762548866125876,True,valid
2204,5,1,6,11.94,evening,Birmingham,RBAC,User,normal,0.2562599495452932,True,True,182.81259116701813,127.06612355755296,255.3902389058019,86.15806007116932,False,valid
2205,10,6,51,16.32,afternoon,London,RBAC,User,normal,0.19873148937046445,True,True,197.53174473682975,126.1919323901777,225.41251262166244,83.55344266379413,False,valid
2206,14,1,82,13.26,evening,Birmingham,RBAC,User,normal,0.4107279198402982,True,True,172.23850280801472,110.49382177088675,199.50466648469717,88.83027692694944,False,valid
2207,1,3,88,4.58,evening,Manchester,RBAC,User,normal,0.29208936044103545,True,True,136.46246369898478,154.27498268389957,241.304565454164,72.37984359517334,False,valid
2208,12,4,26,15.22,evening,Birmingham,RBAC,User,normal,0.2839156080743104,True,True,162.79821164997418,129.10260482810168,245.0112466818328,82.61459628971046,False,valid
2209,19,7,79,3.98,evening,Manchester,RBAC,Fleet,normal,0.32521615076664934,True,True,167.04373644157494,126.53170781807646,193.94794588353878,73.91423459572282,False,valid
2210,2,2,31,17.96,morning,London,RBAC,Admin,normal,0.18514558846354168,True,True,152.9289559384472,143.9857266309452,260.5302740655695,77.64946368899442,False,valid
2211,14,8,71,21.79,morning,Manchester,RBAC,User,normal,0.20879178331515927,True,True,191.174362988025,112.30761360768426,190.950322480333,100.09789046153136,False,valid
2212,3,6,85,9.05,off_hours,Manchester,MAC,User,normal,0.4283572987301349,True,True,161.30581601285195,138.50919367806546,216.03534425354025,75.25739725547334,False,valid
2213,19,10,112,10.45,off_hours,Birmingham,RBAC,User,anomalous,0.7168753539080369,False,False,149.306412497725,139.30761535544562,193.68580939548707,87.2172701039063,False,valid
2214,3,2,60,2.17,evening,Birmingham,RBAC,User,normal,0.284623192249161,True,True,156.17253700916223,105.2229275575116,177.00879472514498,90.92442030785568,False,valid
2215,13,3,96,1.49,evening,London,RBAC,User,normal,0.3663602630681509,True,True,160.18613636850776,138.33553886834557,252.9464729155692,93.38699936475803,False,valid
2216,17,4,97,20.37,afternoon,Birmingham,MAC,User,normal,0.0772622295636154,True,True,193.70153801564103,119.8086977490141,266.0822216823294,70.0398844882474,False,valid
2217,3,6,25,3.88,afternoon,Manchester,DAC,User,normal,0.10817393540416465,True,True,223.67081480786982,121.2901426843292,202.96111398908488,94.92137241133364,False,valid
2218,14,1,51,10.47,off_hours,London,ABAC,User,normal,0.348705344705288,True,True,190.39077972411025,136.12653879202423,264.771972109261,77.84511502855506,False,invalid
2219,2,5,84,18.16,off_hours,Manchester,DAC,User,normal,0.34813059177526257,True,True,182.26918916286618,158.96315899602058,213.31120922786803,79.11713087807824,False,valid
2220,13,8,105,19.7,afternoon,London,RBAC,User,normal,0.23850688621341318,True,True,177.5376405838519,120.37523973799009,151.91182688602558,95.37008049816582,False,valid
2221,9,7,63,12.0,afternoon,London,RBAC,User,normal,0.11601477737540294,True,True,206.7794520391798,139.8508578078232,251.99742905713688,57.80478650272875,False,valid
2222,10,3,88,12.95,afternoon,London,RBAC,User,normal,0.28194888252151235,True,True,195.12487180636893,103.8805897192841,231.91815033914372,78.7578633347178,False,valid
2223,8,2,10,15.13,afternoon,London,RBAC,Admin,normal,0.24402713874024973,True,True,218.31395866142168,126.7095903783755,180.07513781778644,79.0781965612349,False,valid
2224,7,2,23,21.2,afternoon,London,ABAC,User,normal,0.14223357293353472,True,True,175.70579869589608,114.76581679386037,215.29385264956915,90.90469124550256,False,valid
2225,1,10,61,13.74,evening,Birmingham,RBAC,User,normal,0.4082412113158967,True,True,195.10153816052195,122.03363060738289,195.03017582348318,54.553306269088736,False,valid
2226,8,5,73,12.84,morning,London,ABAC,User,normal,0.0511796806438089,True,True,195.37567093232875,147.64844542831347,233.61619545213978,75.89675916949231,False,valid
2227,8,8,7,1.5,evening,Manchester,ABAC,User,normal,0.36494433906764934,False,True,230.78921846680305,118.35388198355729,221.4017072919019,70.212051021971,True,valid
2228,6,6,5,2.88,evening,Manchester,RBAC,User,normal,0.22667314604380806,True,True,172.46730374504787,111.8176855349557,189.23195685471256,60.49176501075907,False,valid
2229,18,6,62,13.21,evening,London,RBAC,Admin,normal,0.3912657298839368,True,True,183.0253551444918,162.76246446556118,238.79383243003667,87.88232984904072,False,valid
2230,4,7,42,20.67,evening,anomaly,RBAC,Admin,anomalous,0.8712345432276133,False,False,231.99734182157675,135.9883634097428,143.80420471310026,82.98155841847755,False,valid
2231,11,1,19,19.23,afternoon,Manchester,MAC,User,normal,0.24063903437197137,True,True,197.91162384110007,127.54690485700313,153.65010478264938,58.15630762854134,False,valid
2232,20,3,38,21.64,evening,Birmingham,MAC,Fleet,anomalous,0.9165845031570282,False,False,182.4724306322085,122.24758879265369,177.62727908700035,77.36153320504243,False,invalid
2233,16,5,65,12.18,afternoon,Manchester,ABAC,Fleet,normal,0.4431623508002197,False,True,183.09692820524407,109.10096196869401,202.02513144553458,81.53288692214251,True,valid
2234,12,7,39,17.59,off_hours,Birmingham,RBAC,Admin,normal,0.4710186249851212,True,True,208.37907671064065,119.64623392509795,237.98940368676787,75.26716829671317,False,valid
2235,4,6,68,18.68,morning,anomaly,RBAC,User,normal,0.24197705612215423,True,True,193.8477609723256,145.15169039817658,129.77960464792287,82.55193049899673,False,valid
2236,9,1,117,14.68,off_hours,London,DAC,Admin,normal,0.45593269586819674,True,True,223.9013167152636,116.51292642756313,221.38121238024638,70.47504287524362,False,valid
2237,1,9,29,8.25,afternoon,Manchester,RBAC,User,normal,0.2177834610215887,True,True,216.06925623353072,136.4337829163547,146.70619169524443,97.17115094749121,False,valid
2238,6,3,28,10.98,morning,Manchester,RBAC,User,normal,0.40178984296935893,True,True,182.92925094790735,92.14890433186682,216.88341587706316,48.848060433082054,False,valid
2239,1,7,16,19.04,afternoon,anomaly,ABAC,Admin,normal,0.2861625487926759,True,True,126.6035122842664,144.62106006360932,232.6711927489766,94.49349872667717,False,valid
2240,20,1,22,7.41,evening,London,RBAC,User,normal,0.37742023490790944,True,True,179.97529467277445,113.52619779328418,198.6715569500479,93.18771248761821,False,valid
2241,8,1,19,20.41,morning,Manchester,DAC,User,normal,0.26360412196960537,True,True,152.20226829990165,135.05060064249466,170.39364879998803,71.79179715963052,False,valid
2242,13,1,112,5.98,afternoon,London,ABAC,Admin,normal,0.20251573255830466,True,True,147.0421032489343,129.00496666239738,208.152352181506,62.52684982382831,False,valid
2243,19,4,84,16.79,evening,Birmingham,DAC,Admin,normal,0.35477493193453624,True,True,160.85474644717476,114.82706402709249,188.47597764819298,89.93111684346069,False,valid
2244,20,1,31,14.32,afternoon,Manchester,MAC,Admin,normal,0.29449379421335925,True,True,166.17648573417404,165.97291400753198,193.35085411024124,68.84390541789688,False,valid
2245,4,1,76,16.79,afternoon,Birmingham,MAC,Admin,normal,0.3159457845046294,True,True,215.01494360737348,130.0590932824426,193.1769939593831,80.78013961125397,False,valid
2246,7,9,64,10.3,afternoon,Birmingham,MAC,User,normal,0.22770510095816013,True,True,138.8268160991902,161.75044002432065,173.99570040104064,100.94135503958732,False,valid
2247,18,8,50,20.6,afternoon,Manchester,ABAC,User,normal,0.36863657414039397,True,True,201.38713940255192,143.10189329130608,220.91504720032017,85.040648841781,False,valid
2248,10,5,93,14.36,evening,Manchester,RBAC,Fleet,normal,0.28197936036954757,True,True,144.13230548084834,124.57801246984265,231.05999802105467,89.30226225739766,False,valid
2249,15,2,21,7.2,afternoon,Manchester,RBAC,User,normal,0.20745257116013163,True,True,170.58622691405336,84.93669920076397,212.9968453777816,105.69995369867797,False,valid
2250,13,7,97,14.48,off_hours,Manchester,RBAC,Admin,normal,0.34272353428127367,True,True,231.46559971275894,145.30284344801703,186.61256326334367,72.2069799117912,False,valid
2251,20,1,57,7.17,afternoon,Manchester,RBAC,User,normal,0.14350981760672785,True,False,168.04812485352224,93.74288893943479,219.64465637454754,93.60260434766882,True,valid
2252,18,9,12,7.31,evening,London,RBAC,Fleet,normal,0.35602505220417385,True,True,152.82275253524966,97.10285976722712,108.46278752703704,52.67416040121046,False,valid
2253,12,1,83,9.51,evening,London,RBAC,User,normal,0.17555522196369994,True,False,122.91587319985813,151.90302825766236,195.16411091357176,76.96419094012299,True,valid
2254,15,3,31,18.93,off_hours,anomaly,RBAC,User,normal,0.3665987512737985,True,True,216.48515884280798,80.00011194263786,265.0899036485936,84.58465030796907,False,valid
2255,8,6,50,11.61,morning,London,RBAC,Admin,normal,0.19797165088100618,True,True,128.97127986121177,103.0085844668852,230.7789222377999,42.84669472984646,False,valid
2256,11,4,54,15.32,morning,Birmingham,MAC,User,normal,0.2316350870412597,True,True,168.26985862418726,143.08927779550606,204.33556998192705,70.04275638359923,False,valid
2257,3,2,120,9.35,afternoon,London,MAC,User,normal,0.2647951860358914,True,True,176.23484847908105,108.89376533560338,220.54886308973155,77.04267108301296,False,valid
2258,14,5,75,6.68,off_hours,Manchester,MAC,User,normal,0.4365819077531249,True,False,160.4012722427516,106.67821528742552,247.22926921122337,84.41623269632535,True,valid
2259,8,10,7,21.06,morning,London,RBAC,User,normal,0.20291603777144931,True,True,201.9510393778213,93.94723051520052,174.5651912610317,75.7824399566619,False,valid
2260,6,1,97,13.75,off_hours,Manchester,RBAC,User,normal,0.31454655346722804,True,True,206.71950612880147,119.50301430197203,190.54969675182622,69.1787200375224,False,valid
2261,1,1,68,20.63,morning,London,RBAC,Admin,normal,0.2277837293307873,True,True,188.52765015316604,109.42851733506639,191.85260442896293,71.31103777689937,False,valid
2262,10,6,48,5.43,morning,Manchester,RBAC,User,normal,0.09102283129085906,True,True,155.1720597792092,117.92017269615725,169.5936765803274,136.5803977492904,False,valid
2263,2,9,57,4.26,morning,Manchester,RBAC,User,normal,0.16463653057017713,True,True,209.130676363879,133.94649767898036,245.61219884107385,95.03715119534854,False,valid
2264,8,10,28,19.0,afternoon,Birmingham,MAC,User,normal,0.15200746523010833,True,True,113.7730468707687,122.00522814155708,254.19867127605488,81.93416676888695,False,valid
2265,14,7,64,15.36,off_hours,Manchester,ABAC,User,anomalous,0.9064232856993737,False,False,217.28961483762745,138.88834805367603,169.78219868426865,91.78550763555948,False,valid
2266,1,10,7,5.08,afternoon,Birmingham,RBAC,User,normal,0.3005362876876762,True,True,169.63722795390694,105.67085266018863,251.01184012559116,84.82460065387681,False,valid
2267,7,4,24,6.8,afternoon,Birmingham,DAC,User,normal,0.19302023047209763,True,True,158.59587962130914,121.73635454853977,191.00799143430353,94.31628128444882,False,valid
2268,1,8,50,17.85,morning,London,MAC,User,normal,0.27091394645841044,True,True,157.10220083200593,153.51667776371187,180.84343152109358,57.4211968761828,False,valid
2269,5,1,19,10.64,evening,London,MAC,User,normal,0.4393249324687976,True,True,173.97293278904684,150.47099451718498,204.7362079335107,73.24348516207097,False,valid
2270,18,5,29,15.15,morning,London,RBAC,Admin,anomalous,0.898040827215932,False,False,181.5267394515366,129.1048774831882,160.9816480490588,64.68978697126143,False,valid
2271,17,2,98,7.82,afternoon,London,DAC,User,normal,0.11478176572234297,True,True,148.8604397876597,97.10310751194044,206.36139717805526,85.07839320552274,False,valid
2272,17,3,82,9.13,evening,Manchester,RBAC,Admin,normal,0.37244159512477715,True,True,187.27416640196617,121.14587088649618,205.47099479196316,59.9450497444346,False,valid
2273,13,10,75,21.81,afternoon,Birmingham,RBAC,User,normal,0.13973726757938126,True,True,197.272570940619,118.38940341642248,253.75148972457998,112.08413056867579,False,valid
2274,4,4,21,6.35,morning,Manchester,ABAC,User,normal,0.32909642572752495,True,True,144.4955494491075,133.66064866960465,162.06839240881277,87.45428545556815,False,valid
2275,16,1,112,11.73,morning,Birmingham,RBAC,User,normal,0.1252161230432524,True,True,218.1412682687685,176.20131692540042,154.47470175692743,78.9303318609536,False,valid
2276,17,5,88,18.76,evening,London,DAC,User,normal,0.17267538276055963,True,True,146.40876916388663,113.61617041304568,204.45478699493933,55.600713161203615,False,valid
2277,18,10,104,6.18,evening,London,MAC,User,normal,0.1381517467319472,True,True,175.7413269922241,124.4852263384361,198.56926239541522,90.8012602191518,False,valid
2278,2,6,13,9.84,off_hours,Birmingham,RBAC,User,normal,0.3514656399160763,True,True,189.97334102422778,84.00256214544308,223.00197254769938,82.58827324106684,False,valid
2279,12,1,42,13.99,evening,London,RBAC,Admin,normal,0.3787686647493791,True,True,182.02996588259984,103.15570386074428,203.12123402508684,59.44323684436896,False,valid
2280,10,4,52,11.21,off_hours,Birmingham,RBAC,User,normal,0.4082239106131813,True,True,203.31083403339508,137.04638385770343,230.67793014106897,66.95734353386887,False,valid
2281,9,2,64,10.76,afternoon,London,RBAC,Fleet,anomalous,0.8000421094739049,False,False,181.68888383772844,100.22555096868143,217.5654987817777,58.386503148602046,False,valid
2282,4,1,67,8.74,afternoon,Birmingham,RBAC,Admin,normal,0.4156341681070316,True,True,143.76885434269013,83.07753751573452,274.6320928914763,80.27296652635093,False,valid
2283,15,5,90,13.4,morning,Birmingham,RBAC,Fleet,normal,0.38465675660419507,True,True,160.05683756515933,161.96760818870928,224.8488150419628,85.97621026118732,False,valid
2284,10,1,6,14.19,afternoon,Manchester,RBAC,User,normal,0.18177527001551186,True,True,167.30371097983047,125.35767471333857,197.11837579352908,66.8584631075989,False,valid
2285,9,8,92,14.79,evening,Birmingham,MAC,User,normal,0.2761899421120588,True,True,219.8855367460965,118.63943829245756,194.22005293410223,51.931027956728705,False,valid
2286,7,2,76,2.66,evening,London,RBAC,User,normal,0.30971193033071537,True,True,170.48401761244293,109.53582869254555,200.5458536727473,95.05060706776432,False,valid
2287,11,5,15,14.33,afternoon,London,MAC,Fleet,normal,0.15346632273362765,True,True,150.9159329735663,120.8186200060174,239.19164299507392,63.15525241559903,False,valid
2288,2,3,68,21.03,afternoon,London,RBAC,User,normal,0.1700714144726788,True,True,240.2934743457257,125.36572010584224,193.47928602828944,73.05287699000289,False,valid
2289,20,6,81,12.45,evening,London,ABAC,User,normal,0.2795123860662005,True,True,162.07204481997206,136.12291140626266,196.9879119233183,86.65295689339023,False,invalid
2290,20,6,85,16.08,afternoon,Manchester,MAC,User,normal,0.19255048835733168,True,True,173.57908528413853,109.83825013357504,208.76609957489836,55.731176944973996,False,valid
2291,16,8,76,12.78,afternoon,Birmingham,RBAC,User,normal,0.22240796621351416,True,True,139.9674786122327,107.58421798254572,247.24840743230968,71.2708097030604,False,valid
2292,6,5,25,18.98,evening,London,MAC,User,normal,0.3426264924195033,True,False,179.8309539365799,103.47501574452193,190.50749540011532,59.70722375490077,True,valid
2293,8,5,22,20.54,morning,Birmingham,MAC,User,normal,0.3996750407134894,True,True,194.64367875981063,126.34853361542287,193.04141780419803,72.06339150663713,False,valid
